id_ext,codigo_emenda,data_apresentacao,numero,local,autor,casa,tipo_documento,inteiro_teor,distancia
2192459,2205535,2019-05-29,75,PEC00619,"Sanderson - PSL/RS, Aluisio Mendes - PODE/MA, Felício Laterça - PSL/RJ, Delegado Marcelo Freitas - PSL/MG, Delegado Pablo - PSL/AM",camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757088,-1
2192459,2205543,2019-05-29,76,PEC00619,Erika Kokay - PT/DF,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757109,-1
2192459,2205545,2019-05-29,77,PEC00619,Erika Kokay - PT/DF,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757116,-1
2192459,2205548,2019-05-29,78,PEC00619,"Delegado Marcelo Freitas - PSL/MG, Delegado Pablo - PSL/AM, Felício Laterça - PSL/RJ",camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757120,-1
2192459,2205560,2019-05-29,79,PEC00619,Geninho Zuliani - DEM/SP,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757140,-1
2192459,2205564,2019-05-29,80,PEC00619,Paulo Teixeira - PT/SP,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757291,-1
2192459,2205582,2019-05-29,81,PEC00619,João Campos - PRB/GO,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757256,-1
2192459,2205583,2019-05-29,82,PEC00619,Fernando Rodolfo - PL/PE,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757258,-1
2192459,2205588,2019-05-29,83,PEC00619,"Felipe Rigoni - PSB/ES, Paula Belmonte - CIDADANIA/DF, Tabata Amaral - PDT/SP",camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757261,-1
2192459,2205590,2019-05-29,84,PEC00619,"Felipe Rigoni - PSB/ES, Tabata Amaral - PDT/SP, Aliel Machado - PSB/PR, Professor Israel Batista - PV/DF",camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757265,-1
2192459,2205591,2019-05-29,85,PEC00619,"Felipe Rigoni - PSB/ES, Tabata Amaral - PDT/SP, Joenia Wapichana - REDE/RR, Professor Israel Batista - PV/DF",camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757266,-1
2192459,2205592,2019-05-29,86,PEC00619,"Felipe Rigoni - PSB/ES, Professor Israel Batista - PV/DF, Tabata Amaral - PDT/SP, Aliel Machado - PSB/PR",camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757268,-1
2192459,2205593,2019-05-29,87,PEC00619,"Felipe Rigoni - PSB/ES, Aliel Machado - PSB/PR, Tabata Amaral - PDT/SP, Professor Israel Batista - PV/DF",camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757269,-1
2192459,2205594,2019-05-29,88,PEC00619,"Eduardo Barbosa - PSDB/MG, Tereza Nelma - PSDB/AL",camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757270,-1
2192459,2205595,2019-05-29,89,PEC00619,"Felipe Rigoni - PSB/ES, Tabata Amaral - PDT/SP, Aliel Machado - PSB/PR, Professor Israel Batista - PV/DF",camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757271,-1
2192459,2205596,2019-05-29,90,PEC00619,Professor Israel Batista - PV/DF,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757272,-1
2192459,2205599,2019-05-29,91,PEC00619,Capitão Augusto - PL/SP,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757273,-1
2192459,2205605,2019-05-29,92,PEC00619,Danilo Cabral - PSB/PE,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757285,-1
2192459,2205608,2019-05-29,93,PEC00619,Danilo Cabral - PSB/PE,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757297,-1
2192459,2205610,2019-05-29,94,PEC00619,Hiran Gonçalves - PP/RR,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757301,-1
2192459,2205611,2019-05-29,95,PEC00619,Jorge Solla - PT/BA,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757302,-1
2192459,2205612,2019-05-29,96,PEC00619,Danilo Cabral - PSB/PE,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757303,-1
2192459,2205619,2019-05-29,97,PEC00619,Jhc - PSB/AL,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757309,-1
2192459,2205621,2019-05-29,98,PEC00619,"Fred Costa - PATRI/MG, Dr. Leonardo - SOLIDARI/MT",camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757313,-1
2192459,2205622,2019-05-29,99,PEC00619,"Fred Costa - PATRI/MG, Dr. Leonardo - SOLIDARI/MT",camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757315,-1
2192459,2205625,2019-05-29,100,PEC00619,Paulo Azi - DEM/BA,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757325,-1
2192459,2205626,2019-05-29,101,PEC00619,Paulo Azi - DEM/BA,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757327,-1
2192459,2205627,2019-05-29,102,PEC00619,Paulo Azi - DEM/BA,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757328,-1
2192459,2205628,2019-05-29,103,PEC00619,Clarissa Garotinho - PROS/RJ,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757331,-1
2192459,2205629,2019-05-29,104,PEC00619,Clarissa Garotinho - PROS/RJ,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757333,-1
2192459,2205630,2019-05-29,105,PEC00619,Clarissa Garotinho - PROS/RJ,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757334,-1
2192459,2205631,2019-05-29,106,PEC00619,Clarissa Garotinho - PROS/RJ,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757335,-1
2192459,2205633,2019-05-29,107,PEC00619,"João Campos - PRB/GO, Sanderson - PSL/RS",camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757338,-1
2192459,2205635,2019-05-29,108,PEC00619,Eduardo Cury - PSDB/SP,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757388,-1
2192459,2205636,2019-05-29,109,PEC00619,João H. Campos - PSB/PE,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757392,-1
2192459,2205638,2019-05-29,110,PEC00619,Eduardo da Fonte - PP/PE,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757403,-1
2192459,2205640,2019-05-29,111,PEC00619,Emanuel Pinheiro Neto - PTB/MT,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757405,-1
2192459,2205641,2019-05-29,112,PEC00619,Emanuel Pinheiro Neto - PTB/MT,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757406,-1
2192459,2205642,2019-05-29,113,PEC00619,Emanuel Pinheiro Neto - PTB/MT,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757407,-1
2192459,2205643,2019-05-29,114,PEC00619,Eduardo da Fonte - PP/PE,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757410,-1
2192459,2205653,2019-05-30,115,PEC00619,Tereza Nelma - PSDB/AL,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757455,-1
2192459,2205662,2019-05-30,116,PEC00619,Zé Vitor - PL/MG,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757472,-1
2192459,2205684,2019-05-30,117,PEC00619,Pastor Sargento Isidório - AVANTE/BA,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757515,-1
2192459,2205692,2019-05-30,118,PEC00619,Mário Heringer - PDT/MG,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757524,-1
2192459,2205698,2019-05-30,119,PEC00619,Vilson da Fetaemg - PSB/MG,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757540,-1
2192459,2205700,2019-05-30,120,PEC00619,Jerônimo Goergen - PP/RS,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757552,-1
2192459,2205701,2019-05-30,121,PEC00619,Jerônimo Goergen - PP/RS,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757553,-1
2192459,2205702,2019-05-30,122,PEC00619,Jerônimo Goergen - PP/RS,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757555,-1
2192459,2205705,2019-05-30,123,PEC00619,Jerônimo Goergen - PP/RS,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757557,-1
2192459,2205707,2019-05-30,124,PEC00619,Jerônimo Goergen - PP/RS,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757559,-1
2192459,2205711,2019-05-30,125,PEC00619,Jerônimo Goergen - PP/RS,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757560,-1
2192459,2205720,2019-05-30,126,PEC00619,Junior Lourenço - PL/MA,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757580,-1
2192459,2205723,2019-05-30,127,PEC00619,Junior Lourenço - PL/MA,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757585,-1
2192459,2205727,2019-05-30,128,PEC00619,Guilherme Derrite - PP/SP,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757595,-1
2192459,2205728,2019-05-30,129,PEC00619,"Ivan Valente - PSOL/SP, Fernanda Melchionna - PSOL/RS, Áurea Carolina - PSOL/MG, David Miranda - PSOL/RJ, Edmilson Rodrigues - PSOL/PA, Glauber Braga - PSOL/RJ, Luiza Erundina - PSOL/SP, Marcelo Freixo - PSOL/RJ, Sâmia Bomfim - PSOL/SP, Talíria Petrone - PSOL/RJ",camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757599,-1
2192459,2205731,2019-05-30,130,PEC00619,"Ivan Valente - PSOL/SP, Fernanda Melchionna - PSOL/RS, Áurea Carolina - PSOL/MG, David Miranda - PSOL/RJ, Edmilson Rodrigues - PSOL/PA, Glauber Braga - PSOL/RJ, Luiza Erundina - PSOL/SP, Marcelo Freixo - PSOL/RJ, Sâmia Bomfim - PSOL/SP, Talíria Petrone - PSOL/RJ",camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757604,-1
2192459,2205732,2019-05-30,131,PEC00619,"Ivan Valente - PSOL/SP, Fernanda Melchionna - PSOL/RS, Áurea Carolina - PSOL/MG, David Miranda - PSOL/RJ, Edmilson Rodrigues - PSOL/PA, Glauber Braga - PSOL/RJ, Luiza Erundina - PSOL/SP, Marcelo Freixo - PSOL/RJ, Sâmia Bomfim - PSOL/SP, Talíria Petrone - PSOL/RJ",camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757608,-1
2192459,2205733,2019-05-30,132,PEC00619,"Ivan Valente - PSOL/SP, Fernanda Melchionna - PSOL/RS, Áurea Carolina - PSOL/MG, David Miranda - PSOL/RJ, Edmilson Rodrigues - PSOL/PA, Glauber Braga - PSOL/RJ, Luiza Erundina - PSOL/SP, Marcelo Freixo - PSOL/RJ, Sâmia Bomfim - PSOL/SP, Talíria Petrone - PSOL/RJ",camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757610,-1
2192459,2205734,2019-05-30,133,PEC00619,Herculano Passos - MDB/SP,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757611,-1
2192459,2205737,2019-05-30,134,PEC00619,Idilvan Alencar - PDT/CE,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757616,-1
2192459,2205740,2019-05-30,135,PEC00619,Carlos Sampaio - PSDB/SP,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757623,-1
2192459,2205741,2019-05-30,136,PEC00619,Carlos Sampaio - PSDB/SP,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757625,-1
2192459,2205742,2019-05-30,137,PEC00619,Carlos Sampaio - PSDB/SP,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757629,-1
2192459,2205743,2019-05-30,138,PEC00619,"Vinicius Poit - NOVO/SP, Adriana Ventura - NOVO/SP, Alexis Fonteyne - NOVO/SP, Gilson Marques - NOVO/SC, Lucas Gonzalez - NOVO/MG, Marcel Van Hattem - NOVO/RS, Paulo Ganime - NOVO/RJ, Tiago Mitraud - NOVO/MG",camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757631,-1
2192459,2205744,2019-05-30,139,PEC00619,"Vinicius Poit - NOVO/SP, Adriana Ventura - NOVO/SP, Alexis Fonteyne - NOVO/SP, Lucas Gonzalez - NOVO/MG, Paulo Ganime - NOVO/RJ, Gilson Marques - NOVO/SC, Marcel Van Hattem - NOVO/RS, Tiago Mitraud - NOVO/MG",camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757634,-1
2192459,2205745,2019-05-30,140,PEC00619,Euclydes Pettersen - PSC/MG,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757637,-1
2192459,2205747,2019-05-30,141,PEC00619,Cleber Verde - PRB/MA,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757640,-1
2192459,2205751,2019-05-30,142,PEC00619,Cleber Verde - PRB/MA,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757646,-1
2192459,2205752,2019-05-30,143,PEC00619,Cleber Verde - PRB/MA,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757647,-1
2192459,2205759,2019-05-30,144,PEC00619,Daniel Freitas - PSL/SC,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757663,-1
2192459,2205762,2019-05-30,145,PEC00619,Daniel Silveira - PSL/RJ,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757671,-1
2192459,2205763,2019-05-30,146,PEC00619,Elmar Nascimento - DEM/BA,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757672,-1
2192459,2205764,2019-05-30,147,PEC00619,"Wellington Roberto - PL/PB, Nelson Pellegrino - PT/BA",camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757673,-1
2192459,2205765,2019-05-30,148,PEC00619,Weliton Prado - PROS/MG,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757676,-1
2192459,2205766,2019-05-30,149,PEC00619,Zé Silva - SOLIDARI/MG,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757681,-1
2192459,2205767,2019-05-30,150,PEC00619,Júlio Delgado - PSB/MG,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757687,-1
2192459,2205778,2019-05-30,151,PEC00619,Francisco Jr. - PSD/GO,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757715,-1
2192459,2205779,2019-05-30,152,PEC00619,Sidney Leite - PSD/AM,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757716,-1
2192459,2205780,2019-05-30,153,PEC00619,Sidney Leite - PSD/AM,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757719,-1
2192459,2205783,2019-05-30,154,PEC00619,Sidney Leite - PSD/AM,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757723,-1
2192459,2205785,2019-05-30,155,PEC00619,Sidney Leite - PSD/AM,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757727,-1
2192459,2205786,2019-05-30,156,PEC00619,Jorge Solla - PT/BA,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757728,-1
2192459,2205789,2019-05-30,157,PEC00619,Capitão Wagner - PROS/CE,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757735,-1
2192459,2205792,2019-05-30,158,PEC00619,Aguinaldo Ribeiro - PP/PB,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757740,-1
2192459,2205795,2019-05-30,159,PEC00619,Roberto Pessoa - PSDB/CE,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757753,-1
2192459,2205799,2019-05-30,160,PEC00619,Sebastião Oliveira - PL/PE,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757762,-1
2192459,2205802,2019-05-30,161,PEC00619,Isnaldo Bulhões Jr. - MDB/AL,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757766,-1
2192459,2205809,2019-05-30,162,PEC00619,Renata Abreu - PODE/SP,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757776,-1
2192459,2205812,2019-05-30,163,PEC00619,Renata Abreu - PODE/SP,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757781,-1
2192459,2205814,2019-05-30,164,PEC00619,Renata Abreu - PODE/SP,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757786,-1
2192459,2205815,2019-05-30,165,PEC00619,Luciano Ducci - PSB/PR,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757788,-1
2192459,2205816,2019-05-30,166,PEC00619,Luciano Ducci - PSB/PR,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757791,-1
2192459,2205818,2019-05-30,167,PEC00619,Luciano Ducci - PSB/PR,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757795,-1
2192459,2205821,2019-05-30,168,PEC00619,Luciano Ducci - PSB/PR,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757798,-1
2192459,2205822,2019-05-30,169,PEC00619,Luciano Ducci - PSB/PR,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757799,-1
2192459,2205830,2019-05-30,170,PEC00619,Valtenir Pereira - MDB/MT,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757815,-1
2192459,2205832,2019-05-30,171,PEC00619,Soraya Santos - PL/RJ,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757817,-1
2192459,2205836,2019-05-30,172,PEC00619,Soraya Santos - PL/RJ,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757822,-1
2192459,2205839,2019-05-30,173,PEC00619,Soraya Santos - PL/RJ,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757829,-1
2192459,2205842,2019-05-30,174,PEC00619,Soraya Santos - PL/RJ,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757835,-1
2192459,2205850,2019-05-30,175,PEC00619,Túlio Gadêlha - PDT/PE,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757847,-1
2192459,2205853,2019-05-30,176,PEC00619,Wellington Roberto - PL/PB,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757852,-1
2192459,2205858,2019-05-30,177,PEC00619,"Wellington Roberto - PL/PB, João Maia - PL/RN",camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757862,-1
2192459,2205861,2019-05-30,178,PEC00619,Greyce Elias - AVANTE/MG,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757867,-1
2192459,2205863,2019-05-30,179,PEC00619,Paulo Abi-Ackel - PSDB/MG,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757870,-1
2192459,2205864,2019-05-30,180,PEC00619,Dagoberto Nogueira - PDT/MS,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757872,-1
2192459,2205866,2019-05-30,181,PEC00619,Dagoberto Nogueira - PDT/MS,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757874,-1
2192459,2205875,2019-05-30,182,PEC00619,Diego Andrade - PSD/MG,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757926,-1
2192459,2205876,2019-05-30,183,PEC00619,"Mara Rocha - PSDB/AC, Bia Cavassa - PSDB/MS, Edna Henrique - PSDB/PB, Rose Modesto - PSDB/MS, Tereza Nelma - PSDB/AL",camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757927,-1
2192459,2205877,2019-05-30,184,PEC00619,Marília Arraes - PT/PE,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757930,-1
2192459,2205878,2019-05-30,185,PEC00619,Marília Arraes - PT/PE,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757932,-1
2192459,2205880,2019-05-30,186,PEC00619,Júlio Delgado - PSB/MG,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757938,-1
2192459,2205882,2019-05-30,187,PEC00619,"Pedro Lucas Fernandes - PTB/MA, Eduardo Costa - PTB/PA, Luisa Canziani - PTB/PR, Emanuel Pinheiro Neto - PTB/MT, Marcelo Moraes - PTB/RS, Maurício Dziedricki - PTB/RS, Paulo Bengtson - PTB/PA, Santini - PTB/RS, Nivaldo Albuquerque - PTB/AL, Pedro Augusto Bezerra - PTB/CE, Wilson Santiago - PTB/PB",camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757943,-1
2192459,2205885,2019-05-30,188,PEC00619,Christino Aureo - PP/RJ,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757945,-1
2192459,2205886,2019-05-30,189,PEC00619,"Daniel Almeida - PCdoB/BA, Alice Portugal - PCdoB/BA, Jandira Feghali - PCdoB/RJ, Perpétua Almeida - PCdoB/AC, Professora Marcivania - PCdoB/AP, Márcio Jerry - PCdoB/MA, Orlando Silva - PCdoB/SP, Renildo Calheiros - PCdoB/PE",camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757946,-1
2192459,2205887,2019-05-30,190,PEC00619,Daniel Almeida - PCdoB/BA,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757947,-1
2192459,2205892,2019-05-30,191,PEC00619,"Daniel Almeida - PCdoB/BA, Alice Portugal - PCdoB/BA, Jandira Feghali - PCdoB/RJ, Perpétua Almeida - PCdoB/AC, Professora Marcivania - PCdoB/AP, Márcio Jerry - PCdoB/MA, Orlando Silva - PCdoB/SP, Renildo Calheiros - PCdoB/PE",camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757957,-1
2192459,2205893,2019-05-30,192,PEC00619,"Daniel Almeida - PCdoB/BA, Alice Portugal - PCdoB/BA, Jandira Feghali - PCdoB/RJ, Perpétua Almeida - PCdoB/AC, Professora Marcivania - PCdoB/AP, Márcio Jerry - PCdoB/MA, Orlando Silva - PCdoB/SP, Renildo Calheiros - PCdoB/PE",camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757960,-1
2192459,2205894,2019-05-30,193,PEC00619,"Daniel Almeida - PCdoB/BA, Alice Portugal - PCdoB/BA, Jandira Feghali - PCdoB/RJ, Perpétua Almeida - PCdoB/AC, Professora Marcivania - PCdoB/AP, Márcio Jerry - PCdoB/MA, Orlando Silva - PCdoB/SP, Renildo Calheiros - PCdoB/PE",camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757961,-1
2192459,2205895,2019-05-30,194,PEC00619,"Daniel Almeida - PCdoB/BA, Alice Portugal - PCdoB/BA, Jandira Feghali - PCdoB/RJ, Perpétua Almeida - PCdoB/AC, Professora Marcivania - PCdoB/AP, Márcio Jerry - PCdoB/MA, Orlando Silva - PCdoB/SP, Renildo Calheiros - PCdoB/PE",camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757964,-1
2192459,2205899,2019-05-30,195,PEC00619,Baleia Rossi - MDB/SP,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757967,-1
2192459,2205900,2019-05-30,196,PEC00619,Kim Kataguiri - DEM/SP,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757970,-1
2192459,2205907,2019-05-30,197,PEC00619,Domingos Sávio - PSDB/MG,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757978,-1
2192459,2205912,2019-05-30,198,PEC00619,Marcelo Aro - PP/MG,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757989,-1
2192459,2205913,2019-05-30,199,PEC00619,Marcelo Aro - PP/MG,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757991,-1
2192459,2205914,2019-05-30,200,PEC00619,Domingos Neto - PSD/CE,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1757994,-1
2192459,2205915,2019-05-30,201,PEC00619,Domingos Neto - PSD/CE,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1758985,-1
2192459,2205916,2019-05-30,202,PEC00619,Lincoln Portela - PL/MG,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1758016,-1
2192459,2205917,2019-05-30,203,PEC00619,Isnaldo Bulhões Jr. - MDB/AL,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1758018,-1
2192459,2205918,2019-05-30,204,PEC00619,Tiago Dimas - SOLIDARI/TO,camara,EMC,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1758019,-1
